2025-06-16 01:44:37,310 - INFO - Software: PID: 21224, Name: SearchFilterHost.exe, Username: None
2025-06-16 01:44:37,310 - INFO - Software: PID: 21232, Name: AsusOptimizationStartupTask.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21268, Name: taskhostw.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21424, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21516, Name: Cloudflare WARP.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21580, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21764, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21812, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 21884, Name: nvsphelper64.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,310 - INFO - Software: PID: 22040, Name: svchost.exe, Username: None
2025-06-16 01:44:37,316 - INFO - Software: PID: 22140, Name: svchost.exe, Username: None
2025-06-16 01:44:37,316 - INFO - Software: PID: 22176, Name: WidgetService.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,316 - INFO - Software: PID: 23456, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,318 - INFO - Software: PID: 23796, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,318 - INFO - Software: PID: 24232, Name: WINWORD.EXE, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 24236, Name: CrossDeviceService.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 24324, Name: NVDisplay.Container.exe, Username: None
2025-06-16 01:44:37,319 - INFO - Software: PID: 24584, Name: WmiPrvSE.exe, Username: None
2025-06-16 01:44:37,319 - INFO - Software: PID: 24664, Name: svchost.exe, Username: None
2025-06-16 01:44:37,319 - INFO - Software: PID: 24692, Name: SearchFilterHost.exe, Username: None
2025-06-16 01:44:37,319 - INFO - Software: PID: 24712, Name: PhoneExperienceHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 25076, Name: conhost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 25124, Name: AMDRSServ.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 25128, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 25360, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,319 - INFO - Software: PID: 25812, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,323 - INFO - Software: PID: 26164, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,323 - INFO - Software: PID: 26228, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,323 - INFO - Software: PID: 26404, Name: fontdrvhost.exe, Username: None
2025-06-16 01:44:37,323 - INFO - Software: PID: 26468, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,325 - INFO - Software: PID: 26668, Name: ArmourySwAgent.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,325 - INFO - Software: PID: 26852, Name: ArmouryCrate.UserSessionHelper.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,326 - INFO - Software: PID: 27108, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,326 - INFO - Software: PID: 27164, Name: ZaloCap.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,326 - INFO - Software: PID: 27168, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,326 - INFO - Software: PID: 27436, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,328 - INFO - Software: PID: 27488, Name: AsusOSD.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,328 - INFO - Software: PID: 27664, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,328 - INFO - Software: PID: 27976, Name: ai.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,328 - INFO - Software: PID: 28000, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,328 - INFO - Software: PID: 28056, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,331 - INFO - Software: PID: 28172, Name: AcPowerNotification.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,331 - INFO - Software: PID: 28376, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,332 - INFO - Software: PID: 28548, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,332 - INFO - Software: PID: 28720, Name: FileCoAuth.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,332 - INFO - Software: PID: 29008, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,334 - INFO - Software: PID: 29212, Name: conhost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,334 - INFO - Software: PID: 29976, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,334 - INFO - Software: PID: 30028, Name: AsusSoftwareManagerAgent.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,335 - INFO - Software: PID: 30112, Name: OneDrive.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,335 - INFO - Software: PID: 30324, Name: svchost.exe, Username: None
2025-06-16 01:44:37,335 - INFO - Software: PID: 30372, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,337 - INFO - Software: PID: 30436, Name: svchost.exe, Username: None
2025-06-16 01:44:37,337 - INFO - Software: PID: 30480, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,337 - INFO - Software: PID: 30960, Name: ShellHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,337 - INFO - Software: PID: 31220, Name: asus_framework.exe, Username: None
2025-06-16 01:44:37,339 - INFO - Software: PID: 31740, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,339 - INFO - Software: PID: 31896, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,339 - INFO - Software: PID: 32168, Name: SearchProtocolHost.exe, Username: None
2025-06-16 01:44:37,339 - INFO - Software: PID: 32276, Name: ctfmon.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,339 - INFO - Software: PID: 32356, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,339 - INFO - Software: PID: 32972, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,341 - INFO - Software: PID: 33048, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,341 - INFO - Software: PID: 33172, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,342 - INFO - Software: PID: 33348, Name: nvcontainer.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:44:37,342 - INFO - System Monitor: ------------------------------
2025-06-16 01:45:37,351 - INFO - CPU: Usage: 9.8%
2025-06-16 01:45:37,351 - INFO - Memory: Usage: 50.8%
2025-06-16 01:45:37,351 - INFO - System Info: Hostname: DESKTOP-DOLHM1N
2025-06-16 01:45:37,351 - INFO - System Info: Operating System: Windows 11
2025-06-16 01:45:37,351 - INFO - System Info: Python Version: 3.12.10
2025-06-16 01:45:37,368 - INFO - Network: Bytes Sent: 169400482, Bytes Received: 406483013
2025-06-16 01:45:37,370 - INFO - Software: Running Software:
2025-06-16 01:45:37,381 - INFO - Software: PID: 0, Name: System Idle Process, Username: NT AUTHORITY\SYSTEM
2025-06-16 01:45:37,381 - INFO - Software: PID: 4, Name: System, Username: NT AUTHORITY\SYSTEM
2025-06-16 01:45:37,381 - INFO - Software: PID: 236, Name: , Username: None
2025-06-16 01:45:37,381 - INFO - Software: PID: 280, Name: Registry, Username: None
2025-06-16 01:45:37,381 - INFO - Software: PID: 764, Name: smss.exe, Username: None
2025-06-16 01:45:37,381 - INFO - Software: PID: 836, Name: svchost.exe, Username: None
2025-06-16 01:45:37,383 - INFO - Software: PID: 1020, Name: SearchIndexer.exe, Username: None
2025-06-16 01:45:37,383 - INFO - Software: PID: 1068, Name: svchost.exe, Username: None
2025-06-16 01:45:37,383 - INFO - Software: PID: 1072, Name: svchost.exe, Username: None
2025-06-16 01:45:37,383 - INFO - Software: PID: 1140, Name: svchost.exe, Username: None
2025-06-16 01:45:37,383 - INFO - Software: PID: 1148, Name: svchost.exe, Username: None
2025-06-16 01:45:37,385 - INFO - Software: PID: 1184, Name: svchost.exe, Username: None
2025-06-16 01:45:37,385 - INFO - Software: PID: 1212, Name: csrss.exe, Username: None
2025-06-16 01:45:37,385 - INFO - Software: PID: 1364, Name: wininit.exe, Username: None
2025-06-16 01:45:37,386 - INFO - Software: PID: 1404, Name: svchost.exe, Username: None
2025-06-16 01:45:37,386 - INFO - Software: PID: 1432, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,386 - INFO - Software: PID: 1436, Name: services.exe, Username: None
2025-06-16 01:45:37,386 - INFO - Software: PID: 1448, Name: LsaIso.exe, Username: None
2025-06-16 01:45:37,386 - INFO - Software: PID: 1464, Name: lsass.exe, Username: None
2025-06-16 01:45:37,388 - INFO - Software: PID: 1488, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,388 - INFO - Software: PID: 1548, Name: warp-svc.exe, Username: None
2025-06-16 01:45:37,388 - INFO - Software: PID: 1604, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,389 - INFO - Software: PID: 1616, Name: svchost.exe, Username: None
2025-06-16 01:45:37,389 - INFO - Software: PID: 1656, Name: fontdrvhost.exe, Username: None
2025-06-16 01:45:37,389 - INFO - Software: PID: 1716, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,389 - INFO - Software: PID: 1792, Name: svchost.exe, Username: None
2025-06-16 01:45:37,389 - INFO - Software: PID: 1840, Name: svchost.exe, Username: None
2025-06-16 01:45:37,389 - INFO - Software: PID: 1868, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,392 - INFO - Software: PID: 2068, Name: svchost.exe, Username: None
2025-06-16 01:45:37,392 - INFO - Software: PID: 2124, Name: svchost.exe, Username: None
2025-06-16 01:45:37,392 - INFO - Software: PID: 2132, Name: svchost.exe, Username: None
2025-06-16 01:45:37,393 - INFO - Software: PID: 2144, Name: svchost.exe, Username: None
2025-06-16 01:45:37,393 - INFO - Software: PID: 2204, Name: svchost.exe, Username: None
2025-06-16 01:45:37,394 - INFO - Software: PID: 2220, Name: svchost.exe, Username: None
2025-06-16 01:45:37,394 - INFO - Software: PID: 2380, Name: svchost.exe, Username: None
2025-06-16 01:45:37,394 - INFO - Software: PID: 2400, Name: svchost.exe, Username: None
2025-06-16 01:45:37,394 - INFO - Software: PID: 2444, Name: svchost.exe, Username: None
2025-06-16 01:45:37,395 - INFO - Software: PID: 2536, Name: svchost.exe, Username: None
2025-06-16 01:45:37,395 - INFO - Software: PID: 2612, Name: svchost.exe, Username: None
2025-06-16 01:45:37,395 - INFO - Software: PID: 2676, Name: vmms.exe, Username: None
2025-06-16 01:45:37,396 - INFO - Software: PID: 2780, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,396 - INFO - Software: PID: 2836, Name: svchost.exe, Username: None
2025-06-16 01:45:37,396 - INFO - Software: PID: 2872, Name: svchost.exe, Username: None
2025-06-16 01:45:37,397 - INFO - Software: PID: 2920, Name: NVDisplay.Container.exe, Username: None
2025-06-16 01:45:37,397 - INFO - Software: PID: 2944, Name: svchost.exe, Username: None
2025-06-16 01:45:37,397 - INFO - Software: PID: 3004, Name: svchost.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3032, Name: amdfendrsr.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3048, Name: atiesrxx.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3056, Name: AsusCertService.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3068, Name: svchost.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3172, Name: svchost.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3180, Name: svchost.exe, Username: None
2025-06-16 01:45:37,398 - INFO - Software: PID: 3308, Name: svchost.exe, Username: None
2025-06-16 01:45:37,400 - INFO - Software: PID: 3324, Name: svchost.exe, Username: None
2025-06-16 01:45:37,400 - INFO - Software: PID: 3332, Name: svchost.exe, Username: None
2025-06-16 01:45:37,400 - INFO - Software: PID: 3412, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,400 - INFO - Software: PID: 3464, Name: asus_framework.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,400 - INFO - Software: PID: 3472, Name: MemCompression, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3508, Name: svchost.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3520, Name: atieclxx.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3556, Name: svchost.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3564, Name: svchost.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3624, Name: AsusOptimization.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3664, Name: svchost.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3720, Name: svchost.exe, Username: None
2025-06-16 01:45:37,402 - INFO - Software: PID: 3736, Name: svchost.exe, Username: None
2025-06-16 01:45:37,404 - INFO - Software: PID: 3788, Name: svchost.exe, Username: None
2025-06-16 01:45:37,405 - INFO - Software: PID: 3832, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,405 - INFO - Software: PID: 3940, Name: svchost.exe, Username: None
2025-06-16 01:45:37,406 - INFO - Software: PID: 3960, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,406 - INFO - Software: PID: 3972, Name: svchost.exe, Username: None
2025-06-16 01:45:37,406 - INFO - Software: PID: 4008, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,406 - INFO - Software: PID: 4088, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,406 - INFO - Software: PID: 4092, Name: svchost.exe, Username: None
2025-06-16 01:45:37,406 - INFO - Software: PID: 4200, Name: nvcontainer.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,406 - INFO - Software: PID: 4216, Name: DAX3API.exe, Username: None
2025-06-16 01:45:37,409 - INFO - Software: PID: 4236, Name: spoolsv.exe, Username: None
2025-06-16 01:45:37,409 - INFO - Software: PID: 4316, Name: svchost.exe, Username: None
2025-06-16 01:45:37,409 - INFO - Software: PID: 4396, Name: svchost.exe, Username: None
2025-06-16 01:45:37,409 - INFO - Software: PID: 4436, Name: svchost.exe, Username: None
2025-06-16 01:45:37,409 - INFO - Software: PID: 4536, Name: ShellExperienceHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,409 - INFO - Software: PID: 4548, Name: svchost.exe, Username: None
2025-06-16 01:45:37,411 - INFO - Software: PID: 4588, Name: mysqld.exe, Username: None
2025-06-16 01:45:37,411 - INFO - Software: PID: 4624, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,411 - INFO - Software: PID: 4632, Name: svchost.exe, Username: None
2025-06-16 01:45:37,412 - INFO - Software: PID: 4708, Name: svchost.exe, Username: None
2025-06-16 01:45:37,412 - INFO - Software: PID: 4824, Name: ArmouryCrateControlInterface.exe, Username: None
2025-06-16 01:45:37,412 - INFO - Software: PID: 4832, Name: ArmouryCrate.Service.exe, Username: None
2025-06-16 01:45:37,412 - INFO - Software: PID: 4840, Name: AsusPTPService.exe, Username: None
2025-06-16 01:45:37,413 - INFO - Software: PID: 4848, Name: AsusSoftwareManager.exe, Username: None
2025-06-16 01:45:37,413 - INFO - Software: PID: 4856, Name: svchost.exe, Username: None
2025-06-16 01:45:37,414 - INFO - Software: PID: 4860, Name: AsusAppService.exe, Username: None
2025-06-16 01:45:37,414 - INFO - Software: PID: 4876, Name: AsusSystemDiagnosis.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4888, Name: AsusSwitch.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4896, Name: AsusSystemAnalysis.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4908, Name: svchost.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4924, Name: DAX3API.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4932, Name: svchost.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4940, Name: ROGLiveService.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4956, Name: svchost.exe, Username: None
2025-06-16 01:45:37,415 - INFO - Software: PID: 4972, Name: SessionService.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 4988, Name: RtkAudUService64.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5020, Name: svchost.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5028, Name: MpDefenderCoreService.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5036, Name: UltraViewer_Service.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5056, Name: logi_lamparray_service.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5064, Name: svchost.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5084, Name: mysqld.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5100, Name: nvcontainer.exe, Username: None
2025-06-16 01:45:37,417 - INFO - Software: PID: 5124, Name: MsMpEng.exe, Username: None
2025-06-16 01:45:37,420 - INFO - Software: PID: 5132, Name: wslservice.exe, Username: None
2025-06-16 01:45:37,420 - INFO - Software: PID: 5148, Name: OfficeClickToRun.exe, Username: None
2025-06-16 01:45:37,420 - INFO - Software: PID: 5228, Name: svchost.exe, Username: None
2025-06-16 01:45:37,421 - INFO - Software: PID: 5264, Name: svchost.exe, Username: None
2025-06-16 01:45:37,421 - INFO - Software: PID: 5272, Name: explorer.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,422 - INFO - Software: PID: 5308, Name: NgcIso.exe, Username: None
2025-06-16 01:45:37,422 - INFO - Software: PID: 5316, Name: svchost.exe, Username: None
2025-06-16 01:45:37,422 - INFO - Software: PID: 5940, Name: svchost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,422 - INFO - Software: PID: 5964, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,422 - INFO - Software: PID: 6340, Name: conhost.exe, Username: None
2025-06-16 01:45:37,422 - INFO - Software: PID: 6448, Name: svchost.exe, Username: None
2025-06-16 01:45:37,422 - INFO - Software: PID: 6772, Name: svchost.exe, Username: None
2025-06-16 01:45:37,422 - INFO - Software: PID: 6832, Name: python.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,422 - INFO - Software: PID: 6856, Name: unsecapp.exe, Username: None
2025-06-16 01:45:37,422 - INFO - Software: PID: 6940, Name: WmiPrvSE.exe, Username: None
2025-06-16 01:45:37,425 - INFO - Software: PID: 6956, Name: svchost.exe, Username: None
2025-06-16 01:45:37,425 - INFO - Software: PID: 7040, Name: TranslucentTB.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,425 - INFO - Software: PID: 7172, Name: asus_framework.exe, Username: None
2025-06-16 01:45:37,425 - INFO - Software: PID: 7276, Name: svchost.exe, Username: None
2025-06-16 01:45:37,428 - INFO - Software: PID: 7332, Name: RevoUninHelper.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,428 - INFO - Software: PID: 7388, Name: AMDRSSrcExt.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,428 - INFO - Software: PID: 7588, Name: svchost.exe, Username: None
2025-06-16 01:45:37,428 - INFO - Software: PID: 8444, Name: svchost.exe, Username: None
2025-06-16 01:45:37,428 - INFO - Software: PID: 8600, Name: AggregatorHost.exe, Username: None
2025-06-16 01:45:37,428 - INFO - Software: PID: 8704, Name: svchost.exe, Username: None
2025-06-16 01:45:37,430 - INFO - Software: PID: 8748, Name: Widgets.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,430 - INFO - Software: PID: 8788, Name: svchost.exe, Username: None
2025-06-16 01:45:37,430 - INFO - Software: PID: 8828, Name: smartscreen.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,431 - INFO - Software: PID: 8964, Name: svchost.exe, Username: None
2025-06-16 01:45:37,431 - INFO - Software: PID: 8976, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,431 - INFO - Software: PID: 8984, Name: SecurityHealthSystray.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,431 - INFO - Software: PID: 8996, Name: vmcompute.exe, Username: None
2025-06-16 01:45:37,431 - INFO - Software: PID: 9016, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,433 - INFO - Software: PID: 9224, Name: svchost.exe, Username: None
2025-06-16 01:45:37,433 - INFO - Software: PID: 9228, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,433 - INFO - Software: PID: 9932, Name: NisSrv.exe, Username: None
2025-06-16 01:45:37,433 - INFO - Software: PID: 10344, Name: msedgewebview2.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,433 - INFO - Software: PID: 10368, Name: svchost.exe, Username: None
2025-06-16 01:45:37,435 - INFO - Software: PID: 10864, Name: asus_framework.exe, Username: None
2025-06-16 01:45:37,435 - INFO - Software: PID: 11040, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,436 - INFO - Software: PID: 11060, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,437 - INFO - Software: PID: 11388, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,437 - INFO - Software: PID: 11436, Name: WUDFHost.exe, Username: None
2025-06-16 01:45:37,437 - INFO - Software: PID: 11712, Name: ApplicationFrameHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,438 - INFO - Software: PID: 11880, Name: Zalo.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,438 - INFO - Software: PID: 11936, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,439 - INFO - Software: PID: 11944, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,439 - INFO - Software: PID: 12000, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,439 - INFO - Software: PID: 12024, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,439 - INFO - Software: PID: 12048, Name: svchost.exe, Username: None
2025-06-16 01:45:37,439 - INFO - Software: PID: 12064, Name: sihost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12248, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12292, Name: RtkAudUService64.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12684, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12696, Name: Telegram.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12720, Name: backgroundTaskHost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12864, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,442 - INFO - Software: PID: 12896, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,445 - INFO - Software: PID: 12984, Name: SecurityHealthService.exe, Username: None
2025-06-16 01:45:37,445 - INFO - Software: PID: 13228, Name: conhost.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,446 - INFO - Software: PID: 13620, Name: ai.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,446 - INFO - Software: PID: 13704, Name: chrome.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,447 - INFO - Software: PID: 13852, Name: msedge.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,448 - INFO - Software: PID: 13884, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,448 - INFO - Software: PID: 14020, Name: svchost.exe, Username: None
2025-06-16 01:45:37,448 - INFO - Software: PID: 14048, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,449 - INFO - Software: PID: 14264, Name: svchost.exe, Username: None
2025-06-16 01:45:37,449 - INFO - Software: PID: 14428, Name: Cursor.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,449 - INFO - Software: PID: 14484, Name: RadeonSoftware.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,450 - INFO - Software: PID: 14660, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,450 - INFO - Software: PID: 15116, Name: svchost.exe, Username: None
2025-06-16 01:45:37,450 - INFO - Software: PID: 15468, Name: ArmourySocketServer.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,450 - INFO - Software: PID: 15504, Name: RuntimeBroker.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,453 - INFO - Software: PID: 15668, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,453 - INFO - Software: PID: 15932, Name: NVIDIA Overlay.exe, Username: DESKTOP-DOLHM1N\ft
2025-06-16 01:45:37,453 - INFO - Software: PID: 15980, Name: winlogon.exe, Username: None
2025-06-16 01:45:37,453 - INFO - Software: PID: 16024, Name: dwm.exe, Username: None
2025-06-16 01:45:37,453 - INFO - Software: PID: 16076, Name: TextInputHost.exe, Username: DESKTOP-DOLHM1N\ft
